enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
13618.000000,city_21,0.624000,Male,Has relevent experience,Part time course,Graduate,STEM,3.000000,10/49,Pvt Ltd,1.000000,198.000000,0.000000
24326.000000,city_138,0.836000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,24.000000,0.000000
1720.000000,city_115,0.789000,Male,No relevent experience,Full time course,Graduate,STEM,1.000000,100-500,NGO,1.000000,35.000000,0.000000
23611.000000,city_78,0.579000,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.000000,50-99,Pvt Ltd,1.000000,74.000000,1.000000
23811.000000,city_114,0.926000,Male,No relevent experience,no_enrollment,Graduate,Business Degree,11.000000,,,1.000000,17.000000,1.000000
29177.000000,city_114,0.926000,Other,No relevent experience,Part time course,High School,,2.000000,10/49,Public Sector,2.000000,13.000000,0.000000
19148.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,8.000000,100-500,Pvt Ltd,1.000000,41.000000,0.000000
28918.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.000000,<10,Pvt Ltd,2.000000,88.000000,0.000000
32284.000000,city_16,0.910000,Male,No relevent experience,Full time course,High School,,3.000000,,,1.000000,57.000000,0.000000
18269.000000,city_143,0.740000,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.000000,50-99,Pvt Ltd,1.000000,3.000000,0.000000
9735.000000,city_104,0.924000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,1000-4999,,1.000000,12.000000,0.000000
8482.000000,city_21,0.624000,Male,No relevent experience,Full time course,Graduate,STEM,0.000000,100-500,Pvt Ltd,1.000000,22.000000,0.000000
15896.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,19.000000,100-500,Pvt Ltd,3.000000,52.000000,0.000000
33136.000000,city_103,0.920000,Other,No relevent experience,Full time course,Graduate,STEM,3.000000,,,3.000000,15.000000,1.000000
28038.000000,city_61,0.913000,,Has relevent experience,no_enrollment,Graduate,STEM,7.000000,10000+,Pvt Ltd,2.000000,18.000000,0.000000
309.000000,city_103,0.920000,,No relevent experience,Full time course,Masters,STEM,5.000000,,,3.000000,26.000000,1.000000
22959.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,0.000000,50-99,Pvt Ltd,1.000000,102.000000,1.000000
16737.000000,city_116,0.743000,Male,No relevent experience,no_enrollment,Graduate,STEM,12.000000,100-500,Pvt Ltd,2.000000,4.000000,0.000000
23382.000000,city_100,0.887000,,No relevent experience,Full time course,Graduate,STEM,4.000000,,,1.000000,20.000000,0.000000
16396.000000,city_76,0.698000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,50-99,Pvt Ltd,1.000000,40.000000,0.000000
3194.000000,city_73,0.754000,,Has relevent experience,no_enrollment,Graduate,STEM,12.000000,50-99,Pvt Ltd,1.000000,22.000000,0.000000
24498.000000,city_21,0.624000,Male,No relevent experience,no_enrollment,Graduate,STEM,3.000000,10000+,Pvt Ltd,1.000000,8.000000,1.000000
32774.000000,city_103,0.920000,Other,Has relevent experience,no_enrollment,Graduate,STEM,13.000000,5000-9999,Pvt Ltd,1.000000,98.000000,0.000000
15437.000000,city_76,0.698000,,No relevent experience,Full time course,Graduate,STEM,7.000000,,,2.000000,54.000000,1.000000
9829.000000,city_83,0.923000,Male,Has relevent experience,no_enrollment,Masters,STEM,11.000000,<10,Pvt Ltd,0.000000,154.000000,0.000000
25757.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,High School,,21.000000,1000-4999,Pvt Ltd,2.000000,182.000000,0.000000
30272.000000,city_103,0.920000,Female,No relevent experience,Full time course,Graduate,STEM,4.000000,10000+,Public Sector,1.000000,69.000000,0.000000
32939.000000,city_145,0.555000,Male,Has relevent experience,no_enrollment,High School,,6.000000,,,5.000000,85.000000,0.000000
943.000000,city_150,0.698000,,Has relevent experience,no_enrollment,,,21.000000,,,1.000000,83.000000,1.000000
7049.000000,city_16,0.910000,Male,No relevent experience,Part time course,Graduate,STEM,7.000000,50-99,Pvt Ltd,1.000000,50.000000,0.000000
22888.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,5.000000,50-99,Funded Startup,,12.000000,0.000000
7945.000000,city_57,0.866000,Male,Has relevent experience,no_enrollment,Masters,STEM,5.000000,100-500,,1.000000,146.000000,0.000000
13506.000000,city_83,0.923000,,Has relevent experience,no_enrollment,Graduate,STEM,14.000000,500-999,Funded Startup,4.000000,18.000000,0.000000
20145.000000,city_142,0.727000,,Has relevent experience,Full time course,Masters,STEM,7.000000,50-99,Early Stage Startup,1.000000,40.000000,1.000000
11773.000000,city_21,0.624000,Male,No relevent experience,no_enrollment,Primary School,,0.000000,,,0.000000,56.000000,1.000000
1056.000000,city_23,0.899000,Male,Has relevent experience,no_enrollment,High School,,9.000000,100-500,Funded Startup,1.000000,134.000000,0.000000
4423.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Arts,18.000000,5000-9999,Pvt Ltd,5.000000,109.000000,0.000000
8531.000000,city_16,0.910000,Female,Has relevent experience,no_enrollment,Graduate,Humanities,21.000000,50-99,Pvt Ltd,1.000000,28.000000,0.000000
6476.000000,city_1,0.847000,Male,No relevent experience,Full time course,Graduate,STEM,11.000000,,,3.000000,194.000000,0.000000
2381.000000,city_102,0.804000,,Has relevent experience,no_enrollment,Masters,STEM,10.000000,50-99,Pvt Ltd,2.000000,89.000000,0.000000
13024.000000,city_45,0.890000,Male,Has relevent experience,Full time course,High School,,8.000000,50-99,Pvt Ltd,1.000000,114.000000,0.000000
32750.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.000000,10/49,Pvt Ltd,5.000000,134.000000,0.000000
24111.000000,city_61,0.913000,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.000000,50-99,Pvt Ltd,1.000000,3.000000,0.000000
10323.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.000000,50-99,Funded Startup,2.000000,40.000000,0.000000
2674.000000,city_134,0.698000,Male,Has relevent experience,no_enrollment,Graduate,No Major,7.000000,<10,Pvt Ltd,,47.000000,0.000000
27280.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.000000,500-999,Funded Startup,1.000000,66.000000,0.000000
2961.000000,city_67,0.855000,Male,Has relevent experience,no_enrollment,Masters,STEM,14.000000,50-99,Public Sector,2.000000,102.000000,0.000000
28325.000000,city_84,0.698000,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.000000,50-99,Pvt Ltd,1.000000,96.000000,0.000000
19524.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Masters,STEM,9.000000,,,1.000000,26.000000,1.000000
20054.000000,city_21,0.624000,,No relevent experience,no_enrollment,Masters,STEM,12.000000,<10,Early Stage Startup,0.000000,306.000000,0.000000
6417.000000,city_75,0.939000,Male,Has relevent experience,no_enrollment,Masters,STEM,9.000000,50-99,Pvt Ltd,4.000000,192.000000,1.000000
14473.000000,city_28,0.939000,Male,No relevent experience,Full time course,High School,,2.000000,500-999,Pvt Ltd,1.000000,54.000000,0.000000
21767.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.000000,10000+,Pvt Ltd,4.000000,92.000000,1.000000
18525.000000,city_90,0.698000,Male,Has relevent experience,Full time course,,,9.000000,,,5.000000,155.000000,1.000000
31641.000000,city_103,0.920000,Female,No relevent experience,Full time course,Masters,STEM,21.000000,5000-9999,Public Sector,5.000000,4.000000,0.000000
386.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,<10,Pvt Ltd,5.000000,178.000000,0.000000
3241.000000,city_61,0.913000,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,<10,Early Stage Startup,0.000000,15.000000,0.000000
4149.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Masters,STEM,14.000000,10000+,Pvt Ltd,3.000000,34.000000,0.000000
13519.000000,city_173,0.878000,Male,Has relevent experience,no_enrollment,Masters,STEM,8.000000,100-500,NGO,1.000000,30.000000,0.000000
10146.000000,city_99,0.915000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,<10,Pvt Ltd,2.000000,46.000000,1.000000
431.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,15.000000,1000-4999,Pvt Ltd,0.000000,166.000000,0.000000
8692.000000,city_28,0.939000,Male,Has relevent experience,Part time course,Graduate,STEM,2.000000,1000-4999,Pvt Ltd,1.000000,37.000000,0.000000
12863.000000,city_114,0.926000,Male,No relevent experience,Full time course,Masters,STEM,21.000000,5000-9999,Other,4.000000,108.000000,1.000000
1012.000000,city_114,0.926000,Male,Has relevent experience,Part time course,Masters,STEM,16.000000,50-99,NGO,3.000000,58.000000,0.000000
16704.000000,city_67,0.855000,Female,No relevent experience,Full time course,Graduate,STEM,7.000000,,,2.000000,16.000000,1.000000
24619.000000,city_136,0.897000,Male,No relevent experience,Full time course,High School,,7.000000,,,0.000000,60.000000,0.000000
122.000000,city_65,0.802000,Male,No relevent experience,,High School,,3.000000,,Pvt Ltd,0.000000,102.000000,0.000000
23256.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,15.000000,10000+,Pvt Ltd,5.000000,64.000000,0.000000
1917.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,1000-4999,Pvt Ltd,2.000000,182.000000,0.000000
2561.000000,city_104,0.924000,Female,Has relevent experience,no_enrollment,Masters,STEM,7.000000,<10,Funded Startup,3.000000,75.000000,0.000000
21665.000000,city_104,0.924000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,10000+,Pvt Ltd,4.000000,18.000000,0.000000
29409.000000,city_160,0.920000,,Has relevent experience,no_enrollment,High School,,21.000000,100-500,,1.000000,8.000000,0.000000
19989.000000,city_114,0.926000,,No relevent experience,no_enrollment,High School,,2.000000,,,,64.000000,0.000000
23722.000000,city_102,0.804000,Male,Has relevent experience,no_enrollment,Masters,STEM,5.000000,50-99,Pvt Ltd,4.000000,210.000000,0.000000
7467.000000,city_103,0.920000,Male,No relevent experience,no_enrollment,High School,,3.000000,,,0.000000,48.000000,0.000000
11285.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.000000,100-500,Pvt Ltd,5.000000,10.000000,0.000000
18054.000000,city_105,0.794000,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.000000,500-999,Pvt Ltd,2.000000,11.000000,0.000000
20214.000000,city_103,0.920000,Male,No relevent experience,Part time course,High School,,2.000000,,,1.000000,47.000000,1.000000
9428.000000,city_36,0.893000,Male,No relevent experience,no_enrollment,Masters,STEM,21.000000,1000-4999,Pvt Ltd,2.000000,47.000000,0.000000
28708.000000,city_28,0.939000,,Has relevent experience,no_enrollment,Graduate,STEM,14.000000,50-99,Pvt Ltd,1.000000,68.000000,0.000000
6622.000000,city_165,0.903000,,Has relevent experience,no_enrollment,Graduate,Business Degree,4.000000,10/49,Funded Startup,1.000000,80.000000,0.000000
9777.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,15.000000,100-500,Funded Startup,2.000000,74.000000,0.000000
24229.000000,city_114,0.926000,Male,Has relevent experience,Full time course,Masters,STEM,11.000000,1000-4999,Public Sector,1.000000,13.000000,0.000000
6920.000000,city_114,0.926000,Male,No relevent experience,no_enrollment,High School,,5.000000,,,0.000000,81.000000,0.000000
24232.000000,city_50,0.896000,Male,No relevent experience,Full time course,Graduate,STEM,4.000000,,,0.000000,36.000000,1.000000
9891.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,2.000000,128.000000,0.000000
31954.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.000000,1000-4999,Pvt Ltd,3.000000,58.000000,0.000000
7337.000000,city_65,0.802000,Male,Has relevent experience,no_enrollment,Masters,STEM,9.000000,1000-4999,Pvt Ltd,2.000000,51.000000,0.000000
8681.000000,city_67,0.855000,Male,Has relevent experience,Full time course,High School,,3.000000,50-99,Pvt Ltd,0.000000,104.000000,0.000000
18190.000000,city_162,0.767000,,No relevent experience,Full time course,High School,,4.000000,<10,Early Stage Startup,1.000000,43.000000,0.000000
4070.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,4.000000,0.000000
12085.000000,city_11,0.550000,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.000000,<10,Pvt Ltd,0.000000,50.000000,1.000000
10476.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Funded Startup,2.000000,184.000000,0.000000
17811.000000,city_64,0.666000,Male,Has relevent experience,Full time course,Graduate,STEM,14.000000,10000+,Pvt Ltd,3.000000,258.000000,1.000000
18042.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Arts,5.000000,1000-4999,Pvt Ltd,2.000000,18.000000,0.000000
26920.000000,city_114,0.926000,Male,No relevent experience,no_enrollment,Masters,STEM,4.000000,<10,Pvt Ltd,2.000000,21.000000,0.000000
11877.000000,city_73,0.754000,Male,No relevent experience,Part time course,Masters,STEM,10.000000,10000+,Public Sector,2.000000,41.000000,0.000000
25670.000000,city_50,0.896000,Male,Has relevent experience,no_enrollment,Masters,STEM,9.000000,100-500,Pvt Ltd,3.000000,20.000000,0.000000
12132.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,100-500,Pvt Ltd,4.000000,17.000000,0.000000
32242.000000,city_103,0.920000,Male,No relevent experience,Part time course,Graduate,STEM,1.000000,,,1.000000,128.000000,1.000000
23334.000000,city_145,0.555000,Male,Has relevent experience,no_enrollment,,,5.000000,,,0.000000,24.000000,1.000000
1596.000000,city_103,0.920000,,No relevent experience,no_enrollment,Graduate,No Major,0.000000,50-99,Pvt Ltd,,180.000000,0.000000
6493.000000,city_75,0.939000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,10000+,Pvt Ltd,2.000000,68.000000,0.000000
25788.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,Other,21.000000,,,1.000000,51.000000,1.000000
16795.000000,city_136,0.897000,,Has relevent experience,no_enrollment,Masters,STEM,21.000000,5000-9999,Pvt Ltd,5.000000,282.000000,0.000000
1987.000000,city_11,0.550000,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,500-999,Pvt Ltd,1.000000,22.000000,0.000000
20013.000000,city_16,0.910000,Male,No relevent experience,no_enrollment,Primary School,,2.000000,,,0.000000,81.000000,0.000000
10505.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.000000,100-500,Pvt Ltd,1.000000,80.000000,0.000000
23777.000000,city_65,0.802000,,No relevent experience,no_enrollment,High School,,4.000000,,,,23.000000,0.000000
19415.000000,city_126,0.479000,,Has relevent experience,no_enrollment,Phd,Humanities,21.000000,,,5.000000,79.000000,1.000000
4165.000000,city_103,0.920000,Male,No relevent experience,no_enrollment,Phd,Humanities,21.000000,1000-4999,Public Sector,2.000000,83.000000,0.000000
31214.000000,city_59,0.775000,Male,Has relevent experience,Part time course,Graduate,STEM,10.000000,1000-4999,Pvt Ltd,5.000000,14.000000,1.000000
11968.000000,city_71,0.884000,,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,<10,Early Stage Startup,4.000000,50.000000,1.000000
32338.000000,city_123,0.738000,Male,No relevent experience,Full time course,Masters,Other,4.000000,,Pvt Ltd,0.000000,68.000000,1.000000
16923.000000,city_103,0.920000,,No relevent experience,Full time course,Graduate,STEM,5.000000,,Public Sector,1.000000,112.000000,1.000000
17852.000000,city_100,0.887000,Male,Has relevent experience,no_enrollment,High School,,12.000000,50-99,Pvt Ltd,4.000000,128.000000,1.000000
24117.000000,city_109,0.701000,Male,Has relevent experience,no_enrollment,Masters,STEM,16.000000,10/49,Pvt Ltd,3.000000,11.000000,0.000000
31664.000000,city_100,0.887000,,No relevent experience,Full time course,High School,,9.000000,,,2.000000,67.000000,0.000000
23052.000000,city_16,0.910000,Other,Has relevent experience,Part time course,Graduate,STEM,4.000000,,,0.000000,62.000000,0.000000
31117.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Other,21.000000,,,5.000000,268.000000,0.000000
10851.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,10000+,Pvt Ltd,1.000000,26.000000,1.000000
18953.000000,city_103,0.920000,Male,No relevent experience,Full time course,High School,,11.000000,10/49,Public Sector,1.000000,44.000000,0.000000
4055.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,100-500,Pvt Ltd,1.000000,86.000000,0.000000
21828.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,1000-4999,Pvt Ltd,5.000000,46.000000,0.000000
11731.000000,city_74,0.579000,,No relevent experience,,Graduate,STEM,2.000000,,,,178.000000,1.000000
1672.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,10000+,Pvt Ltd,1.000000,49.000000,0.000000
15710.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Masters,STEM,14.000000,10/49,Pvt Ltd,1.000000,15.000000,0.000000
14524.000000,city_114,0.926000,,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,10/49,,,3.000000,0.000000
16228.000000,city_55,0.739000,,No relevent experience,no_enrollment,High School,,3.000000,,,0.000000,29.000000,0.000000
16448.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,1000-4999,Pvt Ltd,1.000000,8.000000,1.000000
9369.000000,city_100,0.887000,Male,No relevent experience,Full time course,Graduate,STEM,9.000000,,,1.000000,44.000000,0.000000
13629.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Graduate,STEM,1.000000,50-99,Pvt Ltd,1.000000,27.000000,1.000000
4434.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,50-99,Early Stage Startup,,32.000000,0.000000
20002.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,50-99,Pvt Ltd,5.000000,23.000000,0.000000
30749.000000,city_64,0.666000,,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,2.000000,0.000000
905.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,10/49,Pvt Ltd,2.000000,9.000000,0.000000
11771.000000,city_21,0.624000,Male,Has relevent experience,Full time course,Masters,STEM,7.000000,10000+,Pvt Ltd,3.000000,87.000000,1.000000
5552.000000,city_89,0.925000,Male,Has relevent experience,no_enrollment,Masters,STEM,2.000000,500-999,Public Sector,2.000000,13.000000,0.000000
26133.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.000000,50-99,Pvt Ltd,1.000000,76.000000,0.000000
5369.000000,city_160,0.920000,Male,Has relevent experience,Full time course,Graduate,STEM,15.000000,,,1.000000,18.000000,1.000000
18259.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Masters,STEM,12.000000,50-99,Pvt Ltd,1.000000,53.000000,0.000000
4034.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,100-500,Pvt Ltd,5.000000,11.000000,0.000000
30110.000000,city_160,0.920000,Male,Has relevent experience,Full time course,High School,,9.000000,10000+,Pvt Ltd,2.000000,45.000000,0.000000
32526.000000,city_64,0.666000,,Has relevent experience,no_enrollment,Graduate,STEM,10.000000,50-99,Pvt Ltd,2.000000,5.000000,0.000000
23937.000000,city_73,0.754000,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.000000,5000-9999,Pvt Ltd,1.000000,90.000000,0.000000
313.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.000000,10/49,Pvt Ltd,2.000000,4.000000,0.000000
3714.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,10/49,Pvt Ltd,3.000000,10.000000,0.000000
17798.000000,city_23,0.899000,Male,Has relevent experience,Part time course,Graduate,STEM,16.000000,10000+,Pvt Ltd,1.000000,82.000000,0.000000
12583.000000,city_100,0.887000,Male,No relevent experience,no_enrollment,Graduate,STEM,19.000000,50-99,Pvt Ltd,5.000000,26.000000,0.000000
7086.000000,city_16,0.910000,Male,No relevent experience,no_enrollment,,,9.000000,,,0.000000,21.000000,1.000000
19588.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Masters,STEM,13.000000,10000+,Pvt Ltd,1.000000,107.000000,1.000000
9042.000000,city_26,0.698000,Male,Has relevent experience,no_enrollment,Masters,STEM,11.000000,<10,Pvt Ltd,2.000000,29.000000,1.000000
26881.000000,city_57,0.866000,Male,No relevent experience,no_enrollment,High School,,4.000000,,,0.000000,66.000000,0.000000
27010.000000,city_21,0.624000,Male,No relevent experience,Full time course,Graduate,STEM,3.000000,,,0.000000,42.000000,1.000000
12035.000000,city_158,0.766000,Male,Has relevent experience,no_enrollment,Masters,STEM,10.000000,100-500,Pvt Ltd,1.000000,64.000000,0.000000
29860.000000,city_98,0.949000,,Has relevent experience,Part time course,High School,,5.000000,<10,Early Stage Startup,1.000000,61.000000,0.000000
23922.000000,city_36,0.893000,,Has relevent experience,no_enrollment,Phd,Humanities,21.000000,10000+,Pvt Ltd,5.000000,11.000000,0.000000
7648.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.000000,,,3.000000,222.000000,1.000000
1673.000000,city_103,0.920000,Male,No relevent experience,Full time course,Graduate,Other,9.000000,,,0.000000,83.000000,1.000000
12431.000000,city_73,0.754000,Male,No relevent experience,Full time course,Graduate,STEM,0.000000,,,0.000000,19.000000,1.000000
19178.000000,city_90,0.698000,Male,No relevent experience,Part time course,Graduate,STEM,18.000000,10/49,Early Stage Startup,1.000000,97.000000,0.000000
15421.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Masters,STEM,8.000000,100-500,Pvt Ltd,5.000000,36.000000,1.000000
32305.000000,city_104,0.924000,Male,Has relevent experience,no_enrollment,Graduate,Other,21.000000,,,1.000000,69.000000,0.000000
27431.000000,city_128,0.527000,Male,No relevent experience,Full time course,High School,,0.000000,100-500,NGO,2.000000,57.000000,1.000000
1342.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.000000,10000+,Public Sector,5.000000,166.000000,0.000000
21363.000000,city_28,0.939000,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.000000,<10,Pvt Ltd,5.000000,226.000000,0.000000
3788.000000,city_103,0.920000,Female,Has relevent experience,no_enrollment,Masters,STEM,21.000000,5000-9999,Other,5.000000,46.000000,0.000000
21130.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Masters,STEM,8.000000,10000+,Pvt Ltd,0.000000,42.000000,0.000000
11177.000000,city_24,0.698000,Male,Has relevent experience,no_enrollment,Masters,STEM,7.000000,,,1.000000,70.000000,0.000000
10546.000000,city_70,0.698000,Male,No relevent experience,Full time course,High School,,10.000000,10/49,Early Stage Startup,1.000000,102.000000,1.000000
9063.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.000000,5000-9999,Pvt Ltd,0.000000,67.000000,1.000000
30691.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16.000000,5000-9999,Pvt Ltd,0.000000,194.000000,0.000000
22743.000000,city_107,0.518000,Male,Has relevent experience,Part time course,Masters,STEM,0.000000,,,2.000000,14.000000,1.000000
1521.000000,city_73,0.754000,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.000000,10000+,Pvt Ltd,0.000000,12.000000,0.000000
4754.000000,city_104,0.924000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,<10,Pvt Ltd,5.000000,100.000000,0.000000
24644.000000,city_28,0.939000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,<10,Pvt Ltd,5.000000,41.000000,0.000000
9523.000000,city_21,0.624000,Female,Has relevent experience,Part time course,Graduate,STEM,4.000000,,,1.000000,56.000000,0.000000
30423.000000,city_16,0.910000,Male,No relevent experience,Full time course,Graduate,STEM,5.000000,50-99,Pvt Ltd,1.000000,151.000000,0.000000
12795.000000,city_114,0.926000,Male,No relevent experience,Full time course,High School,,5.000000,50-99,Pvt Ltd,2.000000,43.000000,0.000000
23533.000000,city_103,0.920000,,No relevent experience,Full time course,High School,,2.000000,500-999,Pvt Ltd,1.000000,40.000000,0.000000
15839.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,10/49,Pvt Ltd,3.000000,42.000000,0.000000
4693.000000,city_21,0.624000,,No relevent experience,Part time course,Graduate,STEM,4.000000,100-500,Pvt Ltd,0.000000,70.000000,1.000000
25858.000000,city_101,0.558000,Male,Has relevent experience,Part time course,Masters,STEM,12.000000,,,4.000000,35.000000,1.000000
9959.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Masters,STEM,7.000000,100-500,Pvt Ltd,1.000000,46.000000,0.000000
24773.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,9.000000,10000+,Pvt Ltd,2.000000,149.000000,0.000000
14872.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,16.000000,10000+,Pvt Ltd,1.000000,10.000000,0.000000
25723.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,88.000000,0.000000
10057.000000,city_159,0.843000,Male,Has relevent experience,Full time course,Masters,STEM,8.000000,,,1.000000,1.000000,0.000000
19930.000000,city_50,0.896000,,Has relevent experience,no_enrollment,High School,,6.000000,<10,Funded Startup,2.000000,8.000000,0.000000
3206.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.000000,1000-4999,Pvt Ltd,2.000000,23.000000,0.000000
12588.000000,city_11,0.550000,Male,No relevent experience,Full time course,Graduate,STEM,3.000000,,,0.000000,72.000000,1.000000
8035.000000,city_93,0.865000,Male,Has relevent experience,,High School,,5.000000,50-99,Public Sector,3.000000,50.000000,0.000000
6115.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,100-500,Pvt Ltd,1.000000,116.000000,0.000000
6705.000000,city_21,0.624000,,No relevent experience,no_enrollment,Primary School,,3.000000,,,0.000000,14.000000,0.000000
17451.000000,city_162,0.767000,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,,,1.000000,55.000000,0.000000
58.000000,city_21,0.624000,Male,Has relevent experience,Full time course,High School,,3.000000,,Pvt Ltd,0.000000,53.000000,1.000000
3402.000000,city_21,0.624000,Female,No relevent experience,Full time course,Graduate,STEM,5.000000,10/49,Funded Startup,1.000000,32.000000,0.000000
6639.000000,city_16,0.910000,,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,5000-9999,Pvt Ltd,1.000000,94.000000,0.000000
15544.000000,city_21,0.624000,,No relevent experience,Full time course,High School,,1.000000,,,0.000000,166.000000,1.000000
28573.000000,city_74,0.579000,,Has relevent experience,,Graduate,STEM,6.000000,50-99,Pvt Ltd,1.000000,56.000000,1.000000
12506.000000,city_136,0.897000,Male,No relevent experience,no_enrollment,Masters,Business Degree,18.000000,50-99,NGO,1.000000,31.000000,0.000000
12496.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Graduate,STEM,0.000000,10/49,,,12.000000,1.000000
